time (UTC),Pressure_Bar,Temp_DegC_0,Temp_DegC_1,latitude,longitude,timeseries_id
2022-05-26 04:10:00+00:00,6.801,-0.33199999999999363,-0.3329999999999984,59.246,-170.423,POPS0025
2022-05-26 05:10:00+00:00,6.785,-0.3340000000000032,-0.33499999999999375,59.246,-170.423,POPS0025
2022-05-26 06:10:00+00:00,6.78,-0.33499999999999375,-0.33499999999999375,59.246,-170.423,POPS0025
2022-05-26 07:10:00+00:00,6.773,-0.3359999999999985,-0.3359999999999985,59.246,-170.423,POPS0025
2022-05-26 08:10:00+00:00,6.772,-0.3400000000000034,-0.340999999999994,59.246,-170.423,POPS0025
2022-05-26 09:10:00+00:00,6.775,-0.3439999999999941,-0.34499999999999886,59.246,-170.423,POPS0025
2022-05-26 10:10:00+00:00,6.788,-0.3430000000000035,-0.3439999999999941,59.246,-170.423,POPS0025
2022-05-26 11:10:00+00:00,6.797,-0.3400000000000034,-0.3400000000000034,59.246,-170.423,POPS0025
2022-05-26 12:10:00+00:00,6.806,-0.3359999999999985,-0.3370000000000033,59.246,-170.423,POPS0025
2022-05-26 13:10:00+00:00,6.811,-0.33499999999999375,-0.3359999999999985,59.246,-170.423,POPS0025
2022-05-26 14:10:00+00:00,6.818,-0.33499999999999375,-0.3359999999999985,59.246,-170.423,POPS0025
2022-05-26 15:10:00+00:00,6.811,-0.3370000000000033,-0.3370000000000033,59.246,-170.423,POPS0025
2022-05-26 16:10:00+00:00,6.801,-0.33899999999999864,-0.3400000000000034,59.246,-170.423,POPS0025
2022-05-26 17:10:00+00:00,6.787,-0.3430000000000035,-0.3430000000000035,59.246,-170.423,POPS0025
2022-05-26 18:10:00+00:00,6.77,-0.347999999999999,-0.34899999999998954,59.246,-170.423,POPS0025
2022-05-26 19:10:00+00:00,6.756,-0.3509999999999991,-0.35199999999998965,59.246,-170.423,POPS0025
2022-05-26 20:10:00+00:00,6.749,-0.34600000000000364,-0.3469999999999942,59.246,-170.423,POPS0025
2022-05-26 21:10:00+00:00,6.747,-0.3469999999999942,-0.347999999999999,59.246,-170.423,POPS0025
2022-05-26 22:10:00+00:00,6.754,-0.35599999999999454,-0.3569999999999993,59.246,-170.423,POPS0025
2022-05-26 23:10:00+00:00,6.765,-0.36299999999999955,-0.36299999999999955,59.246,-170.423,POPS0025
2022-05-27 00:10:00+00:00,6.784,-0.36199999999999477,-0.36299999999999955,59.246,-170.423,POPS0025
2022-05-27 01:10:00+00:00,6.8,-0.3579999999999899,-0.35899999999999466,59.246,-170.423,POPS0025
2022-05-27 02:10:00+00:00,6.808,-0.35199999999998965,-0.35199999999998965,59.246,-170.423,POPS0025
2022-05-27 03:10:00+00:00,6.811,-0.34600000000000364,-0.3469999999999942,59.246,-170.423,POPS0025
2022-05-27 04:10:00+00:00,6.814,-0.3430000000000035,-0.3439999999999941,59.246,-170.423,POPS0025
2022-05-27 05:10:00+00:00,6.808,-0.3430000000000035,-0.3439999999999941,59.246,-170.423,POPS0025
2022-05-27 06:10:00+00:00,6.796,-0.3430000000000035,-0.3430000000000035,59.246,-170.423,POPS0025
2022-05-27 07:10:00+00:00,6.795,-0.3439999999999941,-0.34499999999999886,59.246,-170.423,POPS0025
2022-05-27 08:10:00+00:00,6.787,-0.34199999999999875,-0.34199999999999875,59.246,-170.423,POPS0025
2022-05-27 09:10:00+00:00,6.78,-0.33799999999999386,-0.33899999999999864,59.246,-170.423,POPS0025
2022-05-27 10:10:00+00:00,6.784,-0.3359999999999985,-0.3359999999999985,59.246,-170.423,POPS0025
2022-05-27 11:10:00+00:00,6.79,-0.3340000000000032,-0.33499999999999375,59.246,-170.423,POPS0025
2022-05-27 12:10:00+00:00,6.801,-0.3340000000000032,-0.33499999999999375,59.246,-170.423,POPS0025
2022-05-27 13:10:00+00:00,6.81,-0.3340000000000032,-0.33499999999999375,59.246,-170.423,POPS0025
2022-05-27 14:10:00+00:00,6.818,-0.33499999999999375,-0.3359999999999985,59.246,-170.423,POPS0025
2022-05-27 15:10:00+00:00,6.811,-0.3359999999999985,-0.3370000000000033,59.246,-170.423,POPS0025
2022-05-27 16:10:00+00:00,6.805,-0.3359999999999985,-0.3370000000000033,59.246,-170.423,POPS0025
2022-05-27 17:10:00+00:00,6.798,-0.3340000000000032,-0.33499999999999375,59.246,-170.423,POPS0025
2022-05-27 18:10:00+00:00,6.786,-0.33100000000000307,-0.33100000000000307,59.246,-170.423,POPS0025
2022-05-27 19:10:00+00:00,6.769,-0.33100000000000307,-0.33199999999999363,59.246,-170.423,POPS0025
2022-05-27 20:10:00+00:00,6.754,-0.32500000000000284,-0.32500000000000284,59.246,-170.423,POPS0025
